"Query","Entrez","Symbol","Name","Comment"
"NFKBIA","4792","NFKBIA","NFKB inhibitor alpha","1"
"ZNF385D-AS1","100874216","ZNF385D-AS1","ZNF385D antisense RNA 1","1"
"CXCL5","6374","CXCL5","C-X-C motif chemokine ligand 5","1"
"CITED2","10370","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","1"
"KCNQ1OT1","10984","KCNQ1OT1","KCNQ1 opposite strand/antisense transcript 1","1"
"F12","2161","F12","coagulation factor XII","1"
"MYH7","4625","MYH7","myosin heavy chain 7","1"
"CEBPB","1051","CEBPB","CCAAT enhancer binding protein beta","1"
"ISLR2","57611","ISLR2","immunoglobulin superfamily containing leucine rich repeat 2","1"
"TUBB","203068","TUBB","tubulin beta class I","1"
"IQUB","154865","IQUB","IQ motif and ubiquitin domain containing","1"
"KCNA1","3736","KCNA1","potassium voltage-gated channel subfamily A member 1","1"
"CXXC4","80319","CXXC4","CXXC finger protein 4","1"
"EYS","346007","EYS","eyes shut homolog","1"
"TCTEX1D1","200132","TCTEX1D1","Tctex1 domain containing 1","1"
"CREB3L1","90993","CREB3L1","cAMP responsive element binding protein 3 like 1","1"
"ARL4D","379","ARL4D","ADP ribosylation factor like GTPase 4D","1"
"LGI2","55203","LGI2","leucine rich repeat LGI family member 2","1"
"LRRC10B","390205","LRRC10B","leucine rich repeat containing 10B","1"
"KDM7A-DT","100134229","KDM7A-DT","KDM7A divergent transcript","1"
"CCNO","10309","CCNO","cyclin O","1"
"ADAMTS8","11095","ADAMTS8","ADAM metallopeptidase with thrombospondin type 1 motif 8","1"
"ANKRD34C","390616","ANKRD34C","ankyrin repeat domain 34C","1"
"CACYBP","27101","CACYBP","calcyclin binding protein","1"
"SNCG","6623","SNCG","synuclein gamma","1"
"TSPYL4","23270","TSPYL4","TSPY like 4","1"
"RNU6ATAC35P","106481171","RNU6ATAC35P","""RNA, U6atac small nuclear 35, pseudogene""","1"
"RSPH4A","345895","RSPH4A","radial spoke head component 4A","1"
"GJD2","57369","GJD2","gap junction protein delta 2","1"
"IDH3G","3421","IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma","1"
"AF111167.2","NA","NA","NA","0"
"PINK1-AS","100861548","PINK1-AS","PINK1 antisense RNA","1"
"FAM229A","100128071","FAM229A","family with sequence similarity 229 member A","1"
"Z95115.2","NA","NA","NA","0"
"CHCHD10","400916","CHCHD10","coiled-coil-helix-coiled-coil-helix domain containing 10","1"
"Z98884.2","NA","NA","NA","0"
"C1orf162","128346","C1orf162","chromosome 1 open reading frame 162","1"
"TRAPPC1","58485","TRAPPC1","trafficking protein particle complex 1","1"
"TUBA1B","10376","TUBA1B","tubulin alpha 1b","1"
"HIST3H2A","NA","NA","NA","0"
"MRPL28","10573","MRPL28","mitochondrial ribosomal protein L28","1"
"AP2S1","1175","AP2S1","adaptor related protein complex 2 subunit sigma 1","1"
"ADTRP","84830","ADTRP","androgen dependent TFPI regulating protein","1"
"HES4","57801","HES4","hes family bHLH transcription factor 4","1"
"CDCA5","113130","CDCA5","cell division cycle associated 5","1"
"MRPL54","116541","MRPL54","mitochondrial ribosomal protein L54","1"
"SPON1-AS1","NA","NA","NA","0"
"ITPK1-AS1","319085","ITPK1-AS1","ITPK1 antisense RNA 1","1"
"TSPAN16","26526","TSPAN16","tetraspanin 16","1"
"ABCC5-AS1","100873982","ABCC5-AS1","ABCC5 antisense RNA 1","1"
"CDK2AP2","10263","CDK2AP2","cyclin dependent kinase 2 associated protein 2","1"
"PSMD10","5716","PSMD10","""proteasome 26S subunit, non-ATPase 10""","1"
"SNCB","6620","SNCB","synuclein beta","1"
"GPX3","2878","GPX3","glutathione peroxidase 3","1"
"DNAH11","8701","DNAH11","dynein axonemal heavy chain 11","1"
"HRK","8739","HRK","""harakiri, BCL2 interacting protein""","1"
"POU3F1","5453","POU3F1","POU class 3 homeobox 1","1"
"TSPOAP1-AS1","100506779","TSPOAP1-AS1","""TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1""","1"
"RPL18A","6142","RPL18A","ribosomal protein L18a","1"
"TMC8","147138","TMC8","transmembrane channel like 8","1"
"SDCBP","6386","SDCBP","syndecan binding protein","1"
"ANKMY1","51281","ANKMY1","ankyrin repeat and MYND domain containing 1","1"
"AURKAIP1","54998","AURKAIP1","aurora kinase A interacting protein 1","1"
"GSTP1","2950","GSTP1","glutathione S-transferase pi 1","1"
"ZNF524","147807","ZNF524","zinc finger protein 524","1"
"RASGRF2-AS1","102524628","RASGRF2-AS1","RASGRF2 antisense RNA 1","1"
"KLHL10","317719","KLHL10","kelch like family member 10","1"
"CHAC1","79094","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1","1"
"ERC2-IT1","711","ERC2-IT1","ERC2 intronic transcript 1","1"
"IGFBP5","3488","IGFBP5","insulin like growth factor binding protein 5","1"
"SLC9A3R2","9351","SLC9A3R2","SLC9A3 regulator 2","1"
"SFTA1P","207107","SFTA1P","""surfactant associated 1, lncRNA""","1"
"SNAPC2","6618","SNAPC2","small nuclear RNA activating complex polypeptide 2","1"
"GLYAT","10249","GLYAT","glycine-N-acyltransferase","1"
"CENPVL3","347549","CENPVL3","centromere protein V like 3","1"
"EIF3G","8666","EIF3G","eukaryotic translation initiation factor 3 subunit G","1"
"SLC25A25","114789","SLC25A25","solute carrier family 25 member 25","1"
"DNAJA4","55466","DNAJA4","DnaJ heat shock protein family (Hsp40) member A4","1"
"LAGE3","8270","LAGE3","L antigen family member 3","1"
"NRG1-IT1","100856811","NRG1-IT1","NRG1 intronic transcript 1","1"
"GEMIN7-AS1","NA","NA","NA","0"
"GCNT7","140687","GCNT7","glucosaminyl (N-acetyl) transferase family member 7","1"
"TULP3","7289","TULP3","TUB like protein 3","1"
"ALG1L2","644974","ALG1L2","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2","1"
"PPIA","5478","PPIA","peptidylprolyl isomerase A","1"
"FGF17","8822","FGF17","fibroblast growth factor 17","1"
"KIRREL3-AS1","NA","NA","NA","0"
"NECTIN3-AS1","100506555","NECTIN3-AS1","NECTIN3 antisense RNA 1","1"
"MARCKS","4082","MARCKS","myristoylated alanine rich protein kinase C substrate","1"
"PMFBP1","83449","PMFBP1","polyamine modulated factor 1 binding protein 1","1"
"CASQ1","844","CASQ1","calsequestrin 1","1"
"HSPA1L","3305","HSPA1L","heat shock protein family A (Hsp70) member 1 like","1"
"CHRM3-AS2","100506915","CHRM3-AS2","CHRM3 antisense RNA 2","1"
"ACKR1","2532","ACKR1","atypical chemokine receptor 1 (Duffy blood group)","1"
"TDG","6996","TDG","thymine DNA glycosylase","1"
"MALL","7851","MALL","""mal, T cell differentiation protein like""","1"
"SP2-AS1","100506325","SP2-AS1","SP2 antisense RNA 1","1"
"Z99496.2","NA","NA","NA","0"
"ZNF703","80139","ZNF703","zinc finger protein 703","1"
"FUT2","2524","FUT2","fucosyltransferase 2","1"
"DENND5B-AS1","100874249","DENND5B-AS1","DENND5B antisense RNA 1","1"
"DNAJA1","3301","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","1"
"DPP10-AS3","101927591","DPP10-AS3","DPP10 antisense RNA 3","1"
"VAMP1","6843","VAMP1","vesicle associated membrane protein 1","1"
"SLC16A6","9120","SLC16A6","solute carrier family 16 member 6","1"
"PRDX2","7001","PRDX2","peroxiredoxin 2","1"
"VIP","7432","VIP","vasoactive intestinal peptide","1"
"ZNF324B","388569","ZNF324B","zinc finger protein 324B","1"
"MIR381HG","378881","MIR381HG","MIR381 host gene","1"
"LRIG3","121227","LRIG3","leucine rich repeats and immunoglobulin like domains 3","1"
"PCP4","5121","PCP4","Purkinje cell protein 4","1"
"HPCA","3208","HPCA","hippocalcin","1"
"GRHL2","79977","GRHL2","grainyhead like transcription factor 2","1"
"POLR2L","5441","POLR2L","RNA polymerase II subunit L","1"
"WNT7A","7476","WNT7A","Wnt family member 7A","1"
"XBP1","7494","XBP1","X-box binding protein 1","1"
"SLC25A45","283130","SLC25A45","solute carrier family 25 member 45","1"
"SEPTIN1","1731","SEPTIN1","septin 1","1"
"DLX6-AS1","285987","DLX6-AS1","DLX6 antisense RNA 1","1"
"BSG","682","BSG","basigin (Ok blood group)","1"
"ZC3HAV1L","92092","ZC3HAV1L","""zinc finger CCCH-type containing, antiviral 1 like""","1"
"DNAJC5G","285126","DNAJC5G","DnaJ heat shock protein family (Hsp40) member C5 gamma","1"
"AANAT","15","AANAT","aralkylamine N-acetyltransferase","1"
"ZNF593","51042","ZNF593","zinc finger protein 593","1"
"SIDT1-AS1","NA","NA","NA","0"
"POLH-AS1","NA","NA","NA","0"
"C12orf42","374470","C12orf42","chromosome 12 open reading frame 42","1"
"CCDC134","79879","CCDC134","coiled-coil domain containing 134","1"
"TCTE1","202500","TCTE1","t-complex-associated-testis-expressed 1","1"
"ELOB","6923","ELOB","elongin B","1"
"KDM4A-AS1","100132774","KDM4A-AS1","KDM4A antisense RNA 1","1"
"SERPINE3","647174","SERPINE3","serpin family E member 3","1"
"PLCXD2","257068","PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2","1"
"METTL1","4234","METTL1","methyltransferase like 1","1"
"MYH3","4621","MYH3","myosin heavy chain 3","1"
"ALDOA","226","ALDOA","""aldolase, fructose-bisphosphate A""","1"
"PDIA4","9601","PDIA4","protein disulfide isomerase family A member 4","1"
"REEP4","80346","REEP4","receptor accessory protein 4","1"
"APOLD1","81575","APOLD1","apolipoprotein L domain containing 1","1"
"HSPA5","3309","HSPA5","heat shock protein family A (Hsp70) member 5","1"
"LRATD1","151354","LRATD1","LRAT domain containing 1","1"
"C1RL-AS1","283314","C1RL-AS1","C1RL antisense RNA 1","1"
"C2orf50","130813","C2orf50","chromosome 2 open reading frame 50","1"
"CXorf40A","NA","NA","NA","0"
"ARSJ","79642","ARSJ","arylsulfatase family member J","1"
"CRYBG1","202","CRYBG1","crystallin beta-gamma domain containing 1","1"
"ADGRG2","10149","ADGRG2","adhesion G protein-coupled receptor G2","1"
"WDR86","349136","WDR86","WD repeat domain 86","1"
"CTBP1-AS","285463","CTBP1-AS","CTBP1 antisense RNA","1"
"COX8A","1351","COX8A","cytochrome c oxidase subunit 8A","1"
"NTSR1","4923","NTSR1","neurotensin receptor 1","1"
"EDDM13","100506374","EDDM13","epididymal protein 13","1"
"RAET1E","135250","RAET1E","retinoic acid early transcript 1E","1"
"DNAJB7","150353","DNAJB7","DnaJ heat shock protein family (Hsp40) member B7","1"
"DLX2","1746","DLX2","distal-less homeobox 2","1"
"RASL11B","65997","RASL11B","RAS like family 11 member B","1"
"CLDN20","49861","CLDN20","claudin 20","1"
"PRSS36","146547","PRSS36","serine protease 36","1"
"SGMS2","166929","SGMS2","sphingomyelin synthase 2","1"
"SCO2","9997","SCO2","synthesis of cytochrome C oxidase 2","1"
"WNT5A","7474","WNT5A","Wnt family member 5A","1"
"IPO9-AS1","100873949","IPO9-AS1","IPO9 antisense RNA 1","1"
"PRPH2","5961","PRPH2","peripherin 2","1"
"NUDT18","79873","NUDT18","nudix hydrolase 18","1"
"POLE","5426","POLE","""DNA polymerase epsilon, catalytic subunit""","1"
"MZF1-AS1","100131691","MZF1-AS1","MZF1 antisense RNA 1","1"
"ATP5F1D","513","ATP5F1D","ATP synthase F1 subunit delta","1"
"TIFA","92610","TIFA","TRAF interacting protein with forkhead associated domain","1"
"SLC10A4","201780","SLC10A4","solute carrier family 10 member 4","1"
"MTCP1","4515","MTCP1","mature T cell proliferation 1","1"
"GLYCTK","132158","GLYCTK","glycerate kinase","1"
"BRIP1","83990","BRIP1","BRCA1 interacting protein C-terminal helicase 1","1"
"PCDH20","64881","PCDH20","protocadherin 20","1"
"HCG25","414765","HCG25","HLA complex group 25","1"
"FSTL4","23105","FSTL4","follistatin like 4","1"
"DLGAP1-AS1","649446","DLGAP1-AS1","DLGAP1 antisense RNA 1","1"
"MORC2-AS1","150291","MORC2-AS1","MORC2 antisense RNA 1","1"
"SOSTDC1","25928","SOSTDC1","sclerostin domain containing 1","1"
"SPDYE5","442590","SPDYE5","speedy/RINGO cell cycle regulator family member E5","1"
"DLGAP1-AS3","201477","DLGAP1-AS3","DLGAP1 antisense RNA 3","1"
"F8A1","8263","F8A1","coagulation factor VIII associated 1","1"
"TM4SF19","116211","TM4SF19","transmembrane 4 L six family member 19","1"
"CHRFAM7A","89832","CHRFAM7A","CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion","1"
"TCERG1L","256536","TCERG1L","transcription elongation regulator 1 like","1"
"SDC1","6382","SDC1","syndecan 1","1"
"MMP21","118856","MMP21","matrix metallopeptidase 21","1"
"TBR1","10716","TBR1","T-box brain transcription factor 1","1"
"BGLAP","632","BGLAP","bone gamma-carboxyglutamate protein","1"
"TOB1","10140","TOB1","""transducer of ERBB2, 1""","1"
"KNCN","148930","KNCN","kinocilin","1"
"INSRR","3645","INSRR","insulin receptor related receptor","1"
"SNTN","132203","SNTN","""sentan, cilia apical structure protein""","1"
"ANGPTL2","23452","ANGPTL2","angiopoietin like 2","1"
"NUDT13","25961","NUDT13","nudix hydrolase 13","1"
"RAB17","64284","RAB17","""RAB17, member RAS oncogene family""","1"
"USP12-AS1","100874070","USP12-AS1","USP12 antisense RNA 1","1"
"SEC61G","23480","SEC61G","SEC61 translocon subunit gamma","1"
"MAP3K8","1326","MAP3K8","mitogen-activated protein kinase kinase kinase 8","1"
"MIR9-3HG","254559","MIR9-3HG","MIR9-3 host gene","1"
"SMIM26","388789","SMIM26","small integral membrane protein 26","1"
"NEUROD1","4760","NEUROD1","neuronal differentiation 1","1"
"PYDC1","260434","PYDC1","pyrin domain containing 1","1"
"SPAG5","10615","SPAG5","sperm associated antigen 5","1"
"RPRM","56475","RPRM","""reprimo, TP53 dependent G2 arrest mediator homolog""","1"
"ZRANB2-AS2","100852410","ZRANB2-AS2","ZRANB2 antisense RNA 2 (head to head)","1"
"NT5DC2","64943","NT5DC2","5'-nucleotidase domain containing 2","1"
"TSTD1","100131187","TSTD1","thiosulfate sulfurtransferase like domain containing 1","1"
"TSBP1","10665","TSBP1","testis expressed basic protein 1","1"
"TMPRSS9","360200","TMPRSS9","transmembrane serine protease 9","1"
"SULT1C2","6819","SULT1C2","sulfotransferase family 1C member 2","1"
"RFX8","731220","RFX8","""RFX family member 8, lacking RFX DNA binding domain""","1"
"ATP5MF","9551","ATP5MF","ATP synthase membrane subunit f","1"
"KCNK7","10089","KCNK7","potassium two pore domain channel subfamily K member 7","1"
"TRPC5OS","100329135","TRPC5OS","TRPC5 opposite strand","1"
"TPH1","7166","TPH1","tryptophan hydroxylase 1","1"
"CD99","4267","CD99","CD99 molecule (Xg blood group)","1"
"PFKFB1","5207","PFKFB1","""6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1""","1"
"DGKG","1608","DGKG","diacylglycerol kinase gamma","1"
"ZNF337-AS1","102724826","ZNF337-AS1","ZNF337 antisense RNA 1","1"
"GPATCH4","54865","GPATCH4","G-patch domain containing 4","1"
"DDT","1652","DDT","D-dopachrome tautomerase","1"
"HEPHL1","341208","HEPHL1","hephaestin like 1","1"
"GPR26","2849","GPR26","G protein-coupled receptor 26","1"
"SRD5A3-AS1","100506462","SRD5A3-AS1","SRD5A3 antisense RNA 1","1"
"KIF4B","285643","KIF4B","kinesin family member 4B","1"
"PRICKLE2-AS3","100874243","PRICKLE2-AS3","PRICKLE2 antisense RNA 3","1"
"SSR4","6748","SSR4","signal sequence receptor subunit 4","1"
"POU3F2","5454","POU3F2","POU class 3 homeobox 2","1"
"PET100","100131801","PET100","PET100 cytochrome c oxidase chaperone","1"
"ANKRD33B","651746","ANKRD33B","ankyrin repeat domain 33B","1"
"C6orf163","206412","C6orf163","chromosome 6 open reading frame 163","1"
"AF064866.1","NA","NA","NA","0"
"AGBL5","60509","AGBL5","ATP/GTP binding protein like 5","1"
"RNF217-AS1","7955","RNF217-AS1","RNF217 antisense RNA 1 (head to head)","1"
"HYAL1","3373","HYAL1","hyaluronidase 1","1"
"NEAT1","283131","NEAT1","nuclear paraspeckle assembly transcript 1","1"
"MYO1H","283446","MYO1H","myosin IH","1"
"EVI2B","2124","EVI2B","ecotropic viral integration site 2B","1"
"APOBEC4","403314","APOBEC4","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4","1"
"SEMA3F","6405","SEMA3F","semaphorin 3F","1"
"SYN1","6853","SYN1","synapsin I","1"
"ARMCX5-GPRASP2.1","NA","NA","NA","0"
"PDE6A","5145","PDE6A","phosphodiesterase 6A","1"
"SEMA3A","10371","SEMA3A","semaphorin 3A","1"
"PRSS48","345062","PRSS48","serine protease 48","1"
"C9orf106","414318","C9orf106","chromosome 9 putative open reading frame 106","1"
"KCNMA1-AS3","101929286","KCNMA1-AS3","KCNMA1 antisense RNA 3","1"
"ID2","3398","ID2","inhibitor of DNA binding 2","1"
"GPC6-AS1","100873972","GPC6-AS1","GPC6 antisense RNA 1","1"
"NEDD9","4739","NEDD9","""neural precursor cell expressed, developmentally down-regulated 9""","1"
"EFCAB12","90288","EFCAB12","EF-hand calcium binding domain 12","1"
"SCAND1","51282","SCAND1","SCAN domain containing 1","1"
"SLC23A1","9963","SLC23A1","solute carrier family 23 member 1","1"
"NDST1-AS1","102546298","NDST1-AS1","NDST1 antisense RNA 1","1"
"OST4","100128731","OST4","""oligosaccharyltransferase complex subunit 4, non-catalytic""","1"
"LINGO1-AS2","101929478","LINGO1-AS2","LINGO1 antisense RNA 2","1"
"OMD","4958","OMD","osteomodulin","1"
"Z69733.1","NA","NA","NA","0"
"CHIT1","1118","CHIT1","chitinase 1","1"
"STMND1","401236","STMND1","stathmin domain containing 1","1"
"ZNF217","7764","ZNF217","zinc finger protein 217","1"
"NDUFA4","4697","NDUFA4","NDUFA4 mitochondrial complex associated","1"
"SERTM1","400120","SERTM1","serine rich and transmembrane domain containing 1","1"
"ERICH3-AS1","101927320","ERICH3-AS1","ERICH3 antisense RNA 1","1"
"SPRED1","161742","SPRED1","sprouty related EVH1 domain containing 1","1"
"PRR29","92340","PRR29","proline rich 29","1"
"ENO4","387712","ENO4","enolase 4","1"
"SERTAD4","56256","SERTAD4","SERTA domain containing 4","1"
"SLC30A2","7780","SLC30A2","solute carrier family 30 member 2","1"
"SLC5A3","6526","SLC5A3","solute carrier family 5 member 3","1"
"SMIM38","107984345","SMIM38","small integral membrane protein 38","1"
"C1orf220","400798","C1orf220","chromosome 1 putative open reading frame 220","1"
"ALKBH7","84266","ALKBH7","alkB homolog 7","1"
"RBP2","5948","RBP2","retinol binding protein 2","1"
"CRLF3","51379","CRLF3","cytokine receptor like factor 3","1"
"NUCB1-AS1","100874085","NUCB1-AS1","NUCB1 antisense RNA 1","1"
"HELLPAR","NA","NA","NA","0"
"FCRLB","127943","FCRLB","Fc receptor like B","1"
"ZMIZ1-AS1","283050","ZMIZ1-AS1","ZMIZ1 antisense RNA 1","1"
"AD001527.1","NA","NA","NA","0"
"VPS9D1-AS1","100128881","VPS9D1-AS1","VPS9D1 antisense RNA 1","1"
"ALDH1A3","220","ALDH1A3","aldehyde dehydrogenase 1 family member A3","1"
"TMLHE-AS1","100507404","TMLHE-AS1","TMLHE antisense RNA 1","1"
"PDE6B","5158","PDE6B","phosphodiesterase 6B","1"
"PTOV1","53635","PTOV1","PTOV1 extended AT-hook containing adaptor protein","1"
"CARNMT1-AS1","101927380","CARNMT1-AS1","CARNMT1 antisense RNA 1","1"
"C4orf48","401115","C4orf48","chromosome 4 open reading frame 48","1"
"OVOL2","58495","OVOL2","ovo like zinc finger 2","1"
"ATP2B2-IT2","100874325","ATP2B2-IT2","ATP2B2 intronic transcript 2","1"
"CHEK2","11200","CHEK2","checkpoint kinase 2","1"
"TRIP10","9322","TRIP10","thyroid hormone receptor interactor 10","1"
"SIDT1","54847","SIDT1","SID1 transmembrane family member 1","1"
"SLFNL1-AS1","100507178","SLFNL1-AS1","SLFNL1 antisense RNA 1","1"
"PRR19","284338","PRR19","proline rich 19","1"
"CDH11","1009","CDH11","cadherin 11","1"
"FNDC9","408263","FNDC9","fibronectin type III domain containing 9","1"
"GNAT3","346562","GNAT3","G protein subunit alpha transducin 3","1"
"IGFBP2","3485","IGFBP2","insulin like growth factor binding protein 2","1"
"CRTC3-AS1","101926895","CRTC3-AS1","CRTC3 antisense RNA 1","1"
"ROS1","6098","ROS1","""ROS proto-oncogene 1, receptor tyrosine kinase""","1"
"FAM87A","157693","FAM87A","family with sequence similarity 87 member A","1"
"TARID","100507308","TARID","TCF21 antisense RNA inducing promoter demethylation","1"
"OXGR1","27199","OXGR1","oxoglutarate receptor 1","1"
"TAP1","6890","TAP1","""transporter 1, ATP binding cassette subfamily B member""","1"
"KIAA1257","57501","KIAA1257","KIAA1257","1"
"SLC14A2","8170","SLC14A2","solute carrier family 14 member 2","1"
"PRKX","5613","PRKX","protein kinase X-linked","1"
"RFLNA","144347","RFLNA","refilin A","1"
